"object link","text"
"https://pec.ac.in/sites/default/files/attachments/Requisition-Performa-for-purchase-of-consumables-under-Key-Activity-42.pdf","Requisition Performa for purchase of consumables under Key Activity 4 (a)"
"https://pec.ac.in/sites/default/files/attachments/Vehicle-Sticker-Form1.pdf","Vehicle Sticker"
"https://pec.ac.in/sites/default/files/attachments/Financial-Assistance-Policy-for-Participation-in-Technical-Events.pdf","Financial Assistance Policy for Participation in Technical Events"
"https://pec.ac.in/sites/default/files/attachments/Auditorium%20form-1.pdf","Performa for booking of auditorium by Clubs/Societies/NSS/NCC/Sports & Department"
"https://pec.ac.in/sites/default/files/attachments/finincialassistance.pdf","Financial assistance to student s for attending conferences"
"https://pec.ac.in/donations/sites/default/files/donor_list_21-9-20.pdf","List of Donors (Alumni, Faculty, Friends, Students)"
"https://pec.ac.in/donations/sites/default/files/scholarship.pdf","Download PDF"
"https://pec.ac.in/donations/sites/default/files/hostel.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/attachments/Human%20Engineering%20lab.pdf","Human Engineering Lab"
"https://pec.ac.in/sites/default/files/attachments/RPT%20lab.pdf","Prototyping Lab"
"https://pec.ac.in/sites/default/files/attachments/Enrolment-for-Sports.pdf","Enrolment for Sports"
"https://pec.ac.in/sites/default/files/attachments/Gymnasium-Club-Membership-Staff.pdf","Gymnasium Club Membership (Staff)"
"https://pec.ac.in/sites/default/files/attachments/Gymnasium-Club-Membership-Students.pdf","Gymnasium Club Membership (Students)"
"https://pec.ac.in/sites/default/files/attachments/Swimming-Club-Membership-Students.pdf","Swimming Club Membership (Students)"
"https://pec.ac.in/sites/default/files/attachments/Swimming-Club-Membership-Staff.pdf","Swimming Club Membership (Staff)"
"https://pec.ac.in/sites/default/files/uploads/Performa-for-Computer-Professionals_CAS.doc","Application form for Career Progression Scheme (CPS) for Computer Professional"
"https://pec.ac.in/sites/default/files/uploads/Proforma-for-CAS-Old.doc","Application form for promotion under the CAS (Eligibility -Between 01.10.2009 to 07.10.2009)"
"https://pec.ac.in/sites/default/files/uploads/Performa-for-CAS-2012.doc","Application form for promotion under the CAS (Eligibility- On or After 08.10.2009)"
"https://pec.ac.in/sites/default/files/uploads/Performa-for-CAS-2013.doc","CAS Application Form as per BOM decision 38.12 dated 01/11/2012"
"https://pec.ac.in/sites/default/files/uploads/Notice_cas_2012.pdf","Notice regarding CAS dated 01.06.2012"
"https://pec.ac.in/sites/default/files/uploads/jobs/jpb_31-8-20.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_31-8-20.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_18-8-20.pdf","Download Details & Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_28-1-2020.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_28-1-2020.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_20-1-2020.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_20-1-2020.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_31-12-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/registration_form_31-12-19.pdf","Download Registration Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/jobs_26-12-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/registration_form_26-12-19.pdf","Download Registration Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/cirrigendum_1_31-12-19.pdf","Download Corrigendum"
"https://pec.ac.in/sites/default/files/uploads/jobs/Advertisement_JRF.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/Application%20format_JRF.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_dean_alumni_25-11-19_1.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_25-11-19.docx","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_1_4-10-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_3-8-18.pdf","Click Here to Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_3-8-18.pdf","Click Here to Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_2-6-17_0.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_application_form_20-3-17.pdf","Download Applicaton Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_application_form_1_20-3-17.pdf","Download Applicaton Form for Retired Persons"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_16-3-17.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_retirees_20-12-16.pdf","Download Application Form for Retirees"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_jta_20-12-16.pdf","Download Application Form for JTA"
"https://pec.ac.in/sites/default/files/uploads/jobs/Application%20for%20JRF_DST_0.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_24-9-16.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/ece_application_form_19-9-16.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_application_form_9-9-16.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender-campus-wireless-27-8-2015.pdf","tender-campus-wireless-27-8-2015.pdf"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_convocation_15.9.2015.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_admin_18-9-2015.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_amc_cc_24-9-2015.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/annexure_amc_cc_24-9-2015.pdf","Download Annexure"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_24-9-2015.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_utm_cc_28-9-2015.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_pecfest__2015_1.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/annexure_1_pecfest_30-9-2015.xlsx","Annexure 1"
"https://pec.ac.in/sites/default/files/uploads/tenders/annexure_2_pecfest_30-9-2015.xlsx","Annexure 2"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_networking_5-10-15.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_applied_sciences_12-10-15.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_prod_30-9-2015.pdf","Download PDF"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_5-3-20.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_24-2-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_26-2-20.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/corrigendum_cdgc_9-3-2020.pdf","Download Corrigendum"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_25-2-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_20-02-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_1_8-2-2020.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2_8-2-2020.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_19-02-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_admin_10-2-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_1_5-2-2020.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2_5-2-2020.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_3_5-2-2020.pdf","Download Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_25-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_prod_5-2-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_acfa_29-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/Scrapping%20of%20tender_0.pdf","Tender scrapped due administrative reasons"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_pie_12-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/time_schedule_30-1-2020.pdf","Download Time Schedule"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_sports_31-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_28-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ee_20-1-2020.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ee_1_20-1-2020.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_appsc_21-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/TentageAlumniMeet2020revised.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_mech_06-01-20.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ee_13-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_alumni_18-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/Corrigendum_0.pdf","Corrigendum Reference to the pre-bid meeting held on 23.01.2020 at 12:00 PM"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_cpo_22-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_cc_7-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_31-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_06-01-20.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_1_06-01-20.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_prod_7-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ee_9-1-2020.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_estate_3-1-20.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/corrigendum_13-1-2020.pdf","Download Corrigendum"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_cc_website_24-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_18-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_19-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2-12-19%20%281%29.pdf","Download Re-Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2-12-19%20%283%29.pdf","Download Re-Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2-12-19%20%285%29.pdf","Download Re-Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2-12-19%20%286%29.pdf","Download Re-Tender (4)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2-12-19%20%282%29.pdf","Download Re-Tender (5)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_4-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ee_6-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_pie_6-12-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_prod_29-1-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_9-12-19%20%281%29.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_9-12-19%20%282%29.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_9-12-19%20%283%29.pdf","Download Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_9-12-19%20%284%29.pdf","Download Tender (4)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_9-12-19%20%285%29.pdf","Download Tender (5)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_9-12-19%20%286%29.pdf","Download Tender (6)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_4-12-19.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_1_4-12-19.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ee_1_26-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ee_26-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_electrical_25-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/Etender_mech23_11_19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/Etender_mech_1_23_11_19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/variableTractionSpeedDuctilitySTAAD.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/REFLECTOR.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/MikeHydroRiver.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/PLAXIS-3Dsoftware.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/DataAcquisition.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/CSIBridge.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/STAAD.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/INVITATION_GOODS_45119_CC.pdf","Download Invitation Letter"
"https://pec.ac.in/sites/default/files/uploads/tenders/corrigendum_6-12-19.pdf","Download Corrigendum"
"https://pec.ac.in/sites/default/files/uploads/tenders/Etender_mett_1_23_11_19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_1_civil_25-11-19_0.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_2_civil_25-11-19_0.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/corrigendum_29-11-19.pdf","Download Corrigendum Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_3_civil_25-11-19_0.pdf","Download Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_4_civil_25-11-19_0.pdf","Download Tender (4)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_5_civil_25-11-19.pdf","Download Tender (5)"
"https://pec.ac.in/sites/default/files/uploads/tenders/etender_CC_23112019.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/PressurePlateAppartus.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_18-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_1_18-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/rules_conditions_auction_ece_23-10-19.pdf","Download Rules & Conditions"
"https://pec.ac.in/sites/default/files/uploads/tenders/list_auction_ece_23-10-19.xls","Download List"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender-cdgc-30-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_estate_7-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_29-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_1_23-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_23-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_1_21-10-19.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_2_21-10-19.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_3_21-10-19.pdf","Download Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_4_21-10-19.pdf","Download Tender (4)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_5_21-10-19.pdf","Download Tender (5)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_6_21-10-19.pdf","Download Tender (6)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_7_21-10-19.pdf","Download Tender (7)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_8_21-10-19.pdf","Download Tender (8)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_aero_18-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_admin_4-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/auction_notice_mech_1-11-19.pdf","Download Notice"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_security_pecfest_19_5-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_app_sc_15-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_1_10-10-19.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_2_10-10-19.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_3_10-10-19.pdf","Download Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_4_10-10-19.pdf","Download Tender (4)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_5_10-10-19.pdf","Download Tender (5)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_6_10-10-19.pdf","Download Tender (6)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_7_10-10-19.pdf","Download Tender (7)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_8_10-10-19.pdf","Download Tender (8)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_9_10-10-19.pdf","Download Tender (9)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_cc_17-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_1_14-10-19.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_2_14-10-19.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_3_14-10-19.pdf","Download Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_4_14-10-19.pdf","Download Tender (4)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_5_14-10-19.pdf","Download Tender (5)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_6_14-10-19.pdf","Download Tender (6)"
"https://pec.ac.in/sites/default/files/uploads/tenders/corrigendum_25-11-19.pdf","Download Corrigendum (Tender (6))"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_ece_7_14-10-19.pdf","Download Tender (7)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_stationary_pecfest_19_1-11-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_mech_1_11-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_mech_2_11-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_1_11-10-19.pdf","Download Tender (1)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_2_11-10-19.pdf","Download Tender (2)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_3_11-10-19.pdf","Download Tender (3)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_metta_4_11-10-19.pdf","Download Tender (4)"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_mech_11-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_admin_11-10-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/corrigendum_24-10-19.pdf","Download Corrigendum"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_teqip_23-9-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/tender_cc-18-9-19.pdf","Download Tender"
"https://pec.ac.in/sites/default/files/uploads/tenders/corrigendum_9-10-19.pdf","Download Corrigendum"
"https://pec.ac.in/sites/default/files/attachments/internshi_projects_2015.pdf","Internship Projects done by the students"
"https://pec.ac.in/sites/default/files/gallery_images/_DSC4743.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/_DSC4750.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/_DSC4762.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/_DSC4461.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Civil%20Department%20%20Staff%20.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Computer%20Lab%20.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Structural%20Model%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Structural%20Engineering%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Reinforced%20Cement%20Concrete%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/FM%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Irrigation%20Engineering%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Survey%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Soil%20Mechanics%20Lab%20.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Transportation%20Lab%20.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/MT%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/gallery_images/Environmental%20Engineering%20Lab.JPG",""
"https://pec.ac.in/sites/default/files/uploads/Research%20Lab_rev2.pdf","ECE LAB - XI (Nanoelectronics Research Lab)"
"https://pec.ac.in/sites/default/files/uploads/DST-FIST_Size%204x3_20191010.pdf","FIST-DST Research Lab"
"https://pec.ac.in/sites/default/files/3_0.jpg",""
"https://pec.ac.in/sites/default/files/1_0.jpg",""
"https://pec.ac.in/sites/default/files/2_0.jpg",""
"https://pec.ac.in/sites/default/files/1.jpg",""
"https://pec.ac.in/sites/default/files/2.jpg",""
"https://pec.ac.in/sites/default/files/3.jpg",""
"https://pec.ac.in/sites/default/files/gallery_images/ncc1.jpg",""
"https://pec.ac.in/sites/default/files/gallery_images/ncc2.jpg",""
"https://pec.ac.in/sites/default/files/gallery_images/ncc3.jpg",""
"https://pec.ac.in/sites/default/files/gallery_images/ncc4.jpg",""
"https://pec.ac.in/sites/default/files/gallery_images/ncc5.jpg",""
"https://pec.ac.in/sites/default/files/gallery_images/ncc6.jpg",""
"https://pec.ac.in/sites/default/files/departments/faculty_uploads/sanjay_batish.jpg",""
"https://pec.ac.in/sites/default/files/departments/faculty_uploads/sushil.jpg",""
"https://pec.ac.in/sites/default/files/uploads/jobs/job-09-09-19.pdf","Download Application Form & Other Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_4-9-19_1.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_28-8-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_21-8-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_dst_21-8-19.pdf","Download Application Form (IMPRINT)"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_imprint_21-8-19.pdf","Download Application Form (DST)"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_legal_retainer_14-8-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_31-7-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_31-7-19.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_29-7-19-1.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_29-7-19-1.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_29-7-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_29-7-19.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_25-07-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_21-6-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_21-6-19.docx","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_details_20-6-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_20-6-19.docx","Download Registration Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_18-6-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_details_29-5-19.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_29-5-19.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/list_of_eligible_candidates.pdf","Download List of Eligible Candidates"
"https://pec.ac.in/sites/default/files/uploads/jobs/notice_for_interview.pdf","Download Notice"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_postponed_18-1-19.pdf","Download Notice (18-01-2019)"
"https://pec.ac.in/sites/default/files/uploads/jobs/notice_job_registrar_6-12-18.pdf","Download Notice"
"https://pec.ac.in/sites/default/files/uploads/jobs/eligible_registrar_6-12-18.pdf","Download List of Eligible Candidates"
"https://pec.ac.in/sites/default/files/uploads/jobs/not_eligible_registrar_6-12-18.pdf","Download List of Not Eligible Candidates"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_27-12-18.pdf","Download Notice"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_28-11-18.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_3-10-18.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_21-9-18.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/Annexure-%20A.docx","Download Annexure-A"
"https://pec.ac.in/sites/default/files/uploads/jobs/Annexure-%20B.docx","Download Annexure-B"
"https://pec.ac.in/sites/default/files/uploads/jobs/Annexure-%20C.docx","Download Annexure-C"
"https://pec.ac.in/sites/default/files/uploads/jobs/Annexure-%20D.docx","Download Annexure-D"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_22-8-18.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/Corrigendum_8-8-18.pdf","Click Here to Download Corrigendum"
"https://pec.ac.in/sites/default/files/uploads/jobs/corrigendum_job_10-8-18.pdf","Click Here to Download Corrigendum (10-8-18)"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_teqip_19-7-18_revised.pdf","Download Revised Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_teqip_19-7-18.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/list_candidates_3-8-18.pdf","Download List of Shortlisted Candidates"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_16-7-18.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_11-7-18.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/job_registrar_9-7-18.pdf","Download Details"
"https://pec.ac.in/sites/default/files/uploads/jobs/application_form_10-7-18.pdf","Download Application Form"
"https://pec.ac.in/sites/default/files/uploads/jobs/advertisement_3-8-18.PDF","Download Advertisement"
